"ID de comentario","ID de usuario","Nombre de usuario","Apodo","Comentario","Hora de comentar","Digg Count","Author Digged","Conteo de respuestas","Fijado en la parte superior","Página de inicio del usuario"
"=""7615856689271178005""","=""7385048241311581189""","norelys.carvallo","Norelys Carvallo","quiero comprar","11/3/2026, 5:53:50","1","Sí","1","No","https://www.tiktok.com/@norelys.carvallo"
